AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
28.054,1008.2,77.657,4.1743,25.506,1080.2,549.96,128.3,11.835,1.9549,48.378
27.187,1008.7,84.204,4.176,25.484,1080.7,550.06,128.95,11.875,1.6387,47.742
26.502,1008.7,85.923,4.1014,25.228,1078.8,550.15,127.84,11.78,1.6588,47.579
25.472,1008.6,88.18,4.0695,24.99,1077.8,549.95,127.65,11.876,1.6721,46.657
24.371,1008.5,92.934,3.621,21.965,1060.9,549.76,116.03,11.006,3.1714,46.11
23.732,1008.3,95.993,3.4504,20.673,1053,549.57,110.73,10.682,3.9486,45.508
22.833,1007.3,97.867,3.4519,20.587,1051.7,550,109.69,10.641,4.4763,46.36
22.857,1007.2,96.773,3.4294,20.626,1052,549.67,110.06,10.648,4.5008,46.168
23.581,1007.2,97.228,3.2273,19.236,1040.4,548.31,102.47,10.225,7.9904,71.503
25.157,1007.1,94.154,4.2364,25.805,1081.2,550.15,130.18,11.875,1.8178,50.416
27.281,1006.9,86.305,4.2561,25.831,1081.6,550.22,129.86,11.875,1.6397,50.362
28.37,1006.7,78.565,4.2523,25.722,1081.5,550.29,129.37,11.962,1.8742,52.108
29.164,1006.4,74.057,4.2711,25.935,1082.6,550.24,130.02,12.074,1.8396,51.529
29.956,1006.2,70.561,4.2997,25.943,1082.4,550.16,129.69,12.106,1.8466,51.514
30.748,1006,65.72,4.2687,25.892,1082.2,550.08,129.14,12.088,1.8315,50.466
31.537,1005.6,62.448,4.3423,26.018,1082.9,550,129.28,12.107,1.8985,51.407
31.864,1005.1,58.292,4.3145,26.019,1082.9,549.93,129.11,12.078,1.6822,51.795
31.719,1004.9,62.738,4.28,25.938,1082,550.07,128.87,11.934,1.5498,50.965
30.969,1004.5,64.385,4.2892,26.046,1082.4,550.07,129.46,11.932,1.5363,51.093
30.13,1004,54.533,4.3077,25.901,1082.5,550.05,128.97,11.943,1.2236,55.131
29.122,1003.8,63.808,4.2612,25.69,1081.4,550.04,128.87,11.911,1.2969,52.263
27.98,1003.8,67.723,4.2339,25.646,1081.3,549.99,129.2,11.908,1.4499,50.899
27.188,1004,74.726,4.2136,25.649,1081,549.77,129.53,11.903,1.6286,52.43
26.62,1004,78.12,4.9045,30.319,1099.8,545.95,146.37,13.145,1.4968,54.245
26.355,1003.7,80.643,4.8552,29.988,1098.9,546.43,145.48,13.095,1.4509,52.99
25.889,1003.6,81.855,4.1195,25.214,1078.7,550.03,128.3,11.82,1.8436,48.498
25.568,1003.3,82.04,3.9811,24.27,1073,549.97,124.3,11.633,2.4506,48.655
25.023,1003.1,82.279,3.5113,21.411,1056.4,549.96,112.73,10.814,3.8901,46.301
24.769,1002.7,85.5,3.4467,21.018,1053.9,550.26,110.88,10.723,4.2225,46.896
24.803,1002.4,86.839,4.1016,25.365,1078.9,550.31,128.97,11.914,2.1674,51.289
24.779,1002.4,88.949,4.1602,25.499,1080.1,550.2,129.85,11.937,1.9338,50.667
24.768,1002.4,91.557,4.1149,25.529,1079.9,550.1,129.96,11.823,1.8332,49.673
25.054,1002.5,93.655,4.1491,25.306,1078.8,550,128.66,11.787,1.7773,48.257
26.528,1002.3,88.658,4.2361,25.536,1080.3,549.96,129.32,11.911,1.7195,48.971
28.017,1002,80.216,4.2367,25.395,1079.5,550.04,128.2,11.856,1.5346,49.366
29.177,1002.1,73.942,4.2649,25.593,1080.5,549.93,128.44,11.86,1.8183,50.406
30.059,1002.4,68.944,4.274,25.602,1080.4,549.93,128.02,11.823,1.8089,51.881
30.497,1002.2,68.174,4.2736,25.533,1080,549.92,127.53,11.917,1.7998,50.084
30.814,1001.9,66.013,4.2787,25.513,1079.7,549.86,127,11.987,1.8104,50.047
30.838,1001.8,61.052,4.3149,25.797,1081.2,549.81,128.01,12.007,1.8657,52.875
30.566,1001.5,59.593,4.3436,26.054,1082.8,549.79,129.18,12.063,1.651,54.257
30.333,1001.7,61.099,4.311,25.75,1081.1,549.76,128.19,11.898,1.5044,51.561
29.744,1001.8,64.348,4.2485,25.583,1080.1,549.73,127.82,11.834,1.4457,50.514
29.013,1001.8,70.739,4.2369,25.544,1079.9,549.71,128.06,11.926,1.5082,48.471
28.197,1002.1,76.226,4.1991,25.418,1079.7,549.75,128.1,11.913,1.9011,48.922
27.374,1002.4,82.502,4.1974,25.528,1080.3,549.81,128.97,11.838,1.9745,47.856
26.879,1002.6,87.288,4.2046,25.63,1080.6,549.87,129.39,11.875,1.6889,47.701
26.748,1002.8,88.23,4.1827,25.493,1079.8,549.92,128.78,11.94,1.5983,46.66
26.665,1002.6,89.359,4.2129,25.68,1080.7,549.98,129.58,12.009,1.5249,46.694
26.49,1002.4,90.524,4.1979,25.583,1080.1,550.03,129.13,11.984,1.5965,46.139
26.418,1002.5,91.476,4.1999,25.583,1079.9,550,129.07,11.949,1.8423,47.712
26.238,1002.5,91.405,4.2012,25.56,1079.9,549.93,129.16,11.934,1.8705,47.931
25.372,1002.3,92.297,4.1525,25.242,1078.8,549.99,128.71,11.91,1.9785,47.817
24.643,1002.3,95.836,4.1044,24.892,1077,550.12,127.69,11.868,1.9713,47.732
24.295,1002.5,96.73,4.1371,25.036,1077.6,550.21,128.25,11.881,2.0241,47.722
24.231,1002.6,97.248,4.0973,24.78,1076.6,550.29,127.56,11.823,2.074,47.684
24.93,1002.8,97.031,4.1653,25.295,1079.1,550.38,128.99,11.81,2.2553,48.542
26.327,1003.3,91.458,4.19,25.487,1080.1,550.47,129.19,11.836,2.2058,49.758
26.608,1003.8,90.014,4.2004,25.597,1080.8,550.19,129.58,11.844,1.8168,49.461
26.59,1003.7,89.847,4.1477,25.194,1078.5,549.84,128.04,11.788,1.8644,46.283
27.038,1003.5,88.318,4.1947,25.376,1079.1,550,128.19,11.811,1.9961,47.795
28.445,1003.5,78.761,4.2453,25.766,1081.4,550.12,129.15,11.985,1.6897,49.576
29.469,1003.7,70.771,4.2705,25.875,1081.6,549.98,128.75,11.979,1.9466,52.512
30.27,1003.5,67.499,4.3238,25.955,1082,550.08,128.7,12.03,1.9921,52.681
30.847,1003.4,65.712,4.3592,26.174,1083.1,550.16,129.36,12.001,1.7787,52.522
31.007,1003.7,66.601,4.3011,25.882,1081.4,550.17,128.23,11.869,1.4495,49.621
28.857,1004.1,74.202,4.1641,25.397,1079.5,550.36,128.5,11.837,1.6107,48.042
23.456,1004.6,95.788,4.1033,24.897,1077.7,550.33,128.69,11.87,1.8233,47.164
21.532,1004.9,99.844,4.1024,24.815,1077.2,550.01,128.17,11.791,1.7344,48.001
22.808,1005.1,99.955,4.0877,24.987,1077.2,549.87,127.82,11.797,1.6881,45.538
23.513,1005.4,99.933,4.2039,25.422,1079.5,549.79,129.66,11.839,1.5445,45.927
23.314,1005.5,99.102,4.1957,25.264,1079,549.86,129.36,11.762,1.4418,50.29
22.989,1005.7,97.589,4.0631,24.595,1075.9,549.93,127.4,11.784,1.576,47.561
22.633,1005.8,99.459,4.0838,24.59,1076.3,550.01,127.72,11.775,1.7066,48.792
22.268,1005.7,99.653,4.1551,25.105,1078.9,550.09,129.83,11.886,1.9249,50.656
22.008,1005.5,99.875,4.1415,25.052,1078.7,550.16,129.71,11.901,1.9551,50.537
22.324,1005.5,98.636,3.559,21.137,1055.1,550.24,112.4,10.823,4.2674,48.546
22.404,1005.6,98.748,3.5499,21.145,1055.1,550.31,112.44,10.775,3.5747,48.362
22.349,1005.7,98.36,3.5622,21.133,1055.6,550.35,112.66,10.817,3.5846,48.536
22.067,1005.9,99.223,3.5923,21.075,1055.6,550.2,112.65,10.84,3.6215,48.43
22.218,1006.2,99.924,3.5688,21.128,1055.9,550.4,112.82,10.754,3.8987,48.503
23.501,1006.5,97.055,3.7568,22.491,1063.6,550.43,118.13,11.097,3.2815,49.296
25.384,1006.6,88.163,4.1236,25.016,1077.7,550.42,127.2,11.759,1.6191,50.291
27.48,1006.8,78.787,4.1602,25.178,1078.4,550.38,126.93,11.879,1.992,51.827
28.985,1006.9,71.244,4.25,25.842,1081.7,549.93,128.71,12.049,2.1443,56.719
29.943,1007.1,70.287,4.2684,25.768,1081.6,550.23,128.42,11.992,2.439,55.758
30.36,1007.3,72.181,4.1738,25.103,1077.9,550.31,125.97,11.784,1.9535,47.775
30.859,1007.2,71.787,4.1867,25.002,1077,549.79,125.29,11.824,1.8674,46.446
31.259,1007.1,68.693,4.4639,26.926,1087.6,550.1,132.5,12.31,1.5561,51.754
31.504,1007,67.198,4.3283,26.014,1082.8,550.33,129.12,11.976,1.7818,51.865
31.43,1006.8,66.828,4.4664,26.896,1087.3,550.07,132.36,12.204,1.8253,52.079
31.102,1006.5,65.505,4.3113,26,1082.3,550.1,128.86,11.971,1.805,50.644
30.392,1006.7,66.978,4.2346,25.828,1081.3,550.19,128.54,11.92,1.6051,49.675
29.562,1006.6,74.524,4.1677,25.364,1078.7,550.27,127.33,11.799,1.9828,47.446
28.34,1006.7,79.822,4.1535,25.483,1079.8,550.35,128.66,11.802,1.7181,47.68
27.136,1006.8,86.786,4.1589,25.295,1079.1,550.42,128.47,11.809,1.9409,49.603
26.369,1006.3,91.657,4.1466,24.886,1076.9,550.44,126.92,11.795,2.1376,47.643
26.317,1006,92.685,4.1722,25.199,1078.5,550.44,128.19,11.86,2.0943,47.923
25.641,1005.8,91.993,4.1374,25.299,1078.7,550.44,128.65,11.92,1.9226,49.792
24.878,1005.6,92.584,4.1618,25.324,1079,549.98,129.23,11.774,2.034,49.965
23.92,1005.3,95.577,3.2247,19.106,1042.9,549.92,103.58,10.196,5.3241,48.134
23.823,1005.1,94.367,3.1901,18.93,1041.5,550.1,102.9,10.181,5.4432,49.125
23.485,1005,93.941,3.4544,20.582,1051.7,550.17,109.91,10.517,4.6471,49.954
23.078,1005.1,94.878,3.4227,20.591,1052.1,550.2,110.18,10.563,4.6535,49.925
23.53,1005.3,94.84,3.6062,21.887,1059.3,549.86,115.16,10.864,3.6158,49.266
25.051,1005.6,89.669,4.1627,25.307,1078.7,549.66,128.35,11.791,1.6119,50.763
27.063,1005.9,72.817,4.2134,25.793,1081.6,549.89,129.43,11.969,1.2853,56.205
28.854,1005.7,61.756,4.2673,25.954,1081.9,550,128.99,11.992,1.6371,57.929
30.337,1005.6,62.082,4.2996,25.836,1081.5,550.19,128.46,11.937,1.9755,57.307
31.208,1005.6,60.535,4.3429,25.801,1081.8,549.85,128.67,12.037,2.2922,55.934
31.522,1005.4,59.367,4.3831,25.993,1082.6,549.81,129.1,12.024,1.9978,53.677
31.984,1005.1,58.329,4.3474,25.786,1081.4,549.8,128.24,12.008,2.0607,52.77
32.148,1005.1,56.25,4.3912,26.109,1082.8,549.87,128.94,11.993,1.9452,53.305
32.452,1005,56.641,4.359,25.96,1081.7,550.05,127.91,11.988,1.9191,52.593
32.593,1004.9,52.55,4.3104,26.028,1082,549.91,128.12,11.99,1.8192,54.066
31.519,1005.1,58.585,4.2498,25.923,1081.5,550.06,128.35,11.903,1.8209,52.333
30.327,1005.1,60.479,4.2284,25.613,1080.8,550.08,127.87,11.902,1.7318,52.094
29.154,1005.2,65.955,4.1636,25.377,1079.8,550.03,127.69,11.846,1.8024,50.699
27.981,1005.3,75.948,4.1485,25.293,1079.1,549.99,127.93,11.869,1.8907,49.725
26.913,1005.4,84.531,4.147,25.116,1078.2,549.94,127.52,11.898,1.872,46.995
26.412,1005.4,90.345,4.1556,25.335,1079.1,549.9,128.58,11.861,1.8312,47.079
25.98,1005.4,93.752,4.1953,25.443,1079.9,549.92,129.25,11.955,1.9666,47.251
25.547,1005.4,95.722,4.167,25.294,1079.5,549.98,129.07,11.954,1.4704,46.493
25.303,1005.3,96.313,3.4774,20.852,1053.7,550.03,110.47,10.705,3.6926,43.666
25.468,1005,95.706,3.4972,20.988,1053.6,550.08,110.63,10.723,3.8134,43.632
25.648,1004.9,94.171,3.4997,20.862,1053.3,550.09,110.24,10.739,4.0262,43.774
25.693,1004.9,92.15,3.5152,20.977,1054.5,550.02,110.96,10.621,4.0151,45.632
25.363,1005,90.909,3.4365,20.708,1052.9,549.9,110.11,10.549,4.3236,46.966
25.074,1005.2,88.024,3.4735,20.948,1053.6,549.67,110.65,10.628,4.0539,47.58
26.339,1005.5,81.277,4.156,25.645,1080.5,549.83,129.35,11.85,1.6938,51.975
27.881,1005.6,75.96,4.2549,25.741,1080.8,549.92,128.77,11.913,1.6889,52.196
29.455,1005.6,69.888,4.4964,27.268,1086.4,548.24,133.32,12.3,1.5535,55.398
30.459,1005.7,66.819,4.1808,25.22,1077.6,550.29,125.95,11.832,2.1253,52.498
31.223,1005.5,63.498,4.1807,25.119,1076.8,550.46,124.99,11.798,2.4901,54.085
31.747,1005.3,59.292,4.3692,26.174,1083.3,550.46,128.95,12.132,1.6434,54.151
32.044,1005.1,55.136,4.3007,25.87,1081.6,550.44,127.45,12.037,1.7178,52.993
32.326,1004.9,50.619,4.3103,25.981,1082.5,550.15,127.97,12.009,1.7958,55.251
32.616,1004.6,47.391,4.3378,26.163,1083.2,550.01,128.16,12.063,1.7433,56.108
32.551,1004.5,46.054,4.3516,26.159,1082.8,550.16,127.92,12.13,1.7337,57.287
31.641,1004.5,52.671,4.2955,25.811,1081.4,549.98,127.47,11.957,1.7767,53.768
30.427,1004.5,62.207,4.2586,25.798,1081.6,549.82,128.34,12.031,1.7901,52.412
28.825,1004.8,76.931,4.1613,25.357,1079.4,549.89,127.73,11.937,1.6478,47.487
27.724,1005,83.473,4.1575,25.324,1078.8,549.93,127.56,11.893,1.7472,47.101
27.071,1005.2,88.099,4.1327,25.035,1077.8,550.06,127,11.775,1.9266,45.991
26.102,1005,92.6,4.1168,24.932,1077.4,550.15,127.27,11.75,2.0739,45.962
25.549,1004.8,94.329,4.1225,24.845,1077.2,550.28,127.29,11.826,2.1891,45.663
25.342,1004.6,95.25,4.1929,25.178,1078.6,550.3,128.39,11.906,1.7683,46.636
25.213,1004.4,95.005,4.1468,24.94,1077.6,550.32,127.67,11.823,1.6205,45.507
25.094,1004.1,95.244,3.516,20.849,1053.6,550.29,110.49,10.7,3.7051,44.697
24.992,1003.9,95.744,4.181,25.182,1079,550.07,128.95,11.894,1.7554,46.93
24.639,1003.9,96.904,4.1475,25.269,1078.9,550.09,129,11.805,1.8665,46.998
24.833,1004.1,96.638,4.1802,25.214,1078.7,550.05,128.63,11.787,1.9162,48.402
25.48,1004.2,96.505,4.1893,25.293,1079,549.7,128.73,11.787,1.8952,46.839
27.142,1004.3,88.629,4.2449,25.518,1080,549.88,128.65,11.853,1.6597,48.163
28.402,1004.4,79.478,4.0643,24.241,1073,550.19,123.17,11.548,2.0119,49.21
29.537,1004.4,72.754,4.45,26.577,1082.4,548.29,129.78,12.149,1.8025,52.421
30.431,1004.4,67.024,4.3597,26.047,1082.4,549.97,128.98,12.103,1.7781,52.4
31.271,1004.2,61.309,4.3234,25.684,1080.9,550.1,127.39,12.056,1.8514,53.404
31.691,1004.2,57.866,4.9316,29.833,1097.8,546.83,142.89,12.982,1.7501,59.643
31.657,1003.9,54.206,5.0026,30.428,1100,546.17,146.22,13.138,1.3461,56.973
31.506,1003.5,54.709,5.0196,30.603,1100.1,545.64,146.74,13.2,0.96308,56.912
31.233,1003,56.031,4.9566,30.265,1100,546.7,146.12,13.026,0.9975,56.207
30.918,1002.8,56.258,4.9762,30.401,1099.8,546.13,146.4,13.085,1.1601,57.2
30.411,1003,59.636,4.9536,30.33,1099.9,546.41,146.21,13.062,1.4121,56.414
26.236,1003.1,92.689,3.7074,22.198,1061.2,550.32,115.65,11.057,3.3861,45.08
26.108,1002.9,91.732,3.531,21.017,1053.9,550.27,110.5,10.731,3.5611,43.549
25.954,1002.7,92.651,3.4856,20.772,1052.7,550.2,109.62,10.649,3.4723,43.622
25.867,1002.5,91.918,3.8388,23.089,1066.3,550.14,119.33,11.3,2.2058,45.134
25.819,1002.5,90.212,4.1533,25.106,1077.7,550.09,127.2,11.786,1.4988,47.568
25.847,1002.7,92.526,4.2097,25.408,1079.8,550.11,129.17,11.814,1.7597,48.126
26.301,1003.1,93.019,4.2503,25.634,1081,550.14,129.82,11.892,1.6903,48.854
26.946,1003.6,91.001,4.3049,25.827,1081.9,550.16,130.14,11.941,1.7718,49.562
27.791,1004,86.054,4.3422,25.973,1082.6,550.2,130.5,11.95,1.7562,51.062
28.564,1004.2,78.652,4.3265,25.878,1082.1,550.14,129.76,12.039,1.8151,53.516
29.355,1004.3,71.896,4.3704,26.196,1083.6,550.06,130.34,12.084,1.8444,55.499
29.756,1004.5,67.166,4.3518,26.116,1083.4,549.99,129.93,12.003,1.9654,55.708
29.24,1005.5,67.113,4.298,26.025,1082.7,549.96,130.14,12.017,2.0238,55.627
24.092,1006.6,85.451,4.0748,25.28,1079.4,549.9,130.16,11.869,2.0876,53.254
21.526,1005.8,97.757,4.6391,28.768,1090.4,544.61,141.59,12.744,1.7443,53.957
22.232,1005.7,94.531,4.9503,30.432,1100.2,544.91,148.16,13.189,1.3608,53.497
22.9,1005.2,89.35,4.9836,30.815,1100,543.52,149.13,13.255,1.241,52.511
23.378,1005.5,88.973,4.9632,30.511,1100,544.97,147.94,13.201,1.3772,54.072
22.93,1006.1,92.165,5.0205,30.917,1100,543.8,148.73,13.242,1.3268,53.627
23.013,1006.2,92.137,4.9426,30.53,1100,545.26,147.89,13.143,1.3206,54.316
23.291,1006.7,90.797,5.0578,31.07,1099.9,543.25,148.77,13.373,1.399,55.133
23.343,1007,90.41,4.9176,30.191,1100.2,546.29,146.67,13.101,1.4586,55.101
23.015,1007.2,91.643,4.4033,26.732,1084.8,548.42,134.85,12.283,1.5574,51.702
22.169,1007,95.057,4.0745,24.534,1075.9,549.89,127.54,11.789,1.8026,49.479
21.972,1006.8,95.384,4.0786,24.679,1076.2,549.74,127.95,11.791,1.7701,49.529
22.019,1006.9,92.768,3.7421,22.382,1063.4,549.76,118.37,11.117,3.0116,50.977
22.065,1006.7,90.994,3.3956,20.286,1050.8,550.27,109.41,10.571,4.3611,50.717
21.795,1006.7,93.744,3.3871,20.197,1050.6,549.81,109.44,10.6,4.5063,50.777
21.714,1007.1,95.251,4.0595,24.695,1076.2,549.72,127.81,11.711,1.9592,50.805
21.676,1007.5,95.382,4.0416,24.679,1076,549.88,127.62,11.694,1.8445,50.709
21.952,1007.7,95.318,4.1307,25.042,1078,550.14,128.98,11.727,1.847,50.74
22.711,1007.9,93.924,4.1314,25.099,1078.3,550.06,128.81,11.895,1.8708,51.408
24.319,1008.2,87.426,4.1292,25.035,1077.8,550,128.01,11.761,1.8564,50.925
25.828,1008.5,82.406,4.2068,25.349,1079.5,549.74,128.76,11.824,1.8648,52.288
25.437,1009.1,78.476,4.073,24.709,1077.4,549.87,127.56,11.743,1.9667,52.186
25.455,1009,80.022,4.1462,24.98,1078.3,550.06,128.09,11.832,2.0179,50.848
26.277,1008.9,74.166,4.1905,25.165,1078.8,550.11,127.91,11.918,1.9695,52.566
26.716,1009,74.323,4.2161,25.207,1079.2,550.11,128.12,11.941,1.8554,52.252
27.307,1008.7,71.849,4.2529,25.394,1079.8,550.11,128.26,11.959,1.8205,52.535
28.262,1008.2,68.521,4.2307,25.348,1079.5,550.12,127.81,11.962,1.819,52.584
27.886,1008.1,67.403,4.2335,25.372,1079.5,550.12,127.89,11.962,1.8197,52.594
27.663,1008.2,68.452,4.2192,25.286,1079,550.12,127.59,11.85,1.9019,52.182
26.982,1008.2,68.489,4.1982,25.265,1079,550.12,127.8,11.787,1.8982,52.59
25.933,1008.8,70.523,4.1616,25.033,1078.1,550.1,127.44,11.855,1.8996,52.398
24.667,1009.6,78.02,4.1098,24.926,1078.1,550,128.07,11.909,1.8103,49.604
23.622,1009.8,84.872,4.011,24.469,1075.6,549.93,126.63,11.726,1.7953,49.536
23.259,1009.8,88.176,4.0396,24.389,1075.1,550.27,126.39,11.695,1.9396,49.626
23.171,1009.6,89.456,4.0821,24.778,1076.7,550.08,127.47,11.804,1.7075,49.407
23.412,1009.6,89.802,4.0909,24.776,1076.8,550.35,127.39,11.826,1.7164,48.591
23.338,1009.6,90.639,4.1426,25.175,1079,550.06,129.17,11.925,1.6304,49.937
23.11,1009.6,92.22,4.1854,25.307,1079.8,550.02,129.96,11.979,1.6617,49.964
22.688,1009.7,93.775,4.169,25.174,1079.3,550.01,129.68,11.973,1.6838,49.367
22.277,1009.9,95.776,4.0182,24.315,1074.7,550.21,126.41,11.697,2.2144,49.564
22.042,1010.1,97.571,3.5144,20.598,1053.4,549.83,110.95,10.73,4.1952,49.375
22.549,1010.4,97.875,4.0939,24.693,1076.7,549.89,127.63,11.69,1.9189,48.734
24.542,1010.8,91.487,4.182,25.281,1079.8,550.02,128.9,11.948,1.6632,49.558
26.304,1011,84.083,4.2179,25.377,1080.3,549.81,128.59,11.87,1.5106,49.592
27.842,1011.2,77.028,4.2719,25.514,1080.8,549.72,128.39,11.874,1.6223,51.714
25.399,1011.7,78.284,4.2181,25.163,1079.9,549.63,128.85,11.833,1.8766,53.016
25.209,1012.2,72.729,4.1459,25.072,1079,549.66,128.06,11.883,1.5444,52.92
25.636,1011.9,80.344,4.2069,25.392,1080.1,549.85,129,11.95,1.4748,51.216
27.086,1011.3,75.563,4.2593,25.578,1081,549.9,129.08,12.009,1.4479,52.226
28.399,1011,74.774,4.3337,25.634,1081.1,549.95,128.72,12.064,2.0199,51.028
29.577,1010.8,68.157,4.366,25.766,1082,549.99,128.9,11.915,2.0961,52.312
30.156,1010.8,63.612,4.2939,25.615,1080.8,550.04,127.78,11.876,2.0862,54.233
30.314,1010.7,62.003,4.3184,25.81,1081.8,550.08,128.56,11.915,1.9462,53.55
29.008,1010.8,70.402,4.2613,25.51,1080.4,550.11,128.19,11.907,2.1003,50.7
27.576,1011.1,78.686,4.173,25.343,1079.3,550.03,128.27,11.808,2.2151,50.037
26.648,1011.4,77.527,4.2367,25.702,1081.5,549.94,129.96,11.896,1.5716,51.128
26.009,1011.8,75.167,4.1574,25.213,1079.2,549.85,128.25,11.87,1.5457,50.808
25.082,1012,79.471,4.1236,25.197,1079.1,549.87,128.7,11.935,1.7297,49.952
23.728,1012,84.496,4.0902,24.865,1077.8,550.01,128,11.788,1.737,49.668
22.202,1011.7,89.131,3.6964,22.567,1065.1,549.98,119.45,11.115,3.0758,51.718
21.359,1011.4,93.073,3.4165,20.294,1051.8,549.84,110.19,10.63,4.3246,50.944
20.777,1011.2,94.053,3.4083,20.307,1051.9,549.75,110.24,10.592,4.2202,52.135
20.676,1011.3,94.639,3.4179,20.398,1052.4,550.03,110.65,10.555,4.1644,52.981
20.419,1011.4,94.991,3.3846,20.163,1051.1,550.27,109.88,10.592,4.5447,53.069
20.539,1011.7,96.163,3.7414,22.563,1064.9,550.09,119.63,11.19,3.3499,53.361
21.736,1011.8,95.369,3.4253,20.371,1052.2,549.98,110.11,10.588,4.6059,51.869
23.718,1012,92.101,3.5152,20.914,1054.4,549.98,110.76,10.712,4.116,49.521
26.427,1012.4,86.001,3.5822,21.119,1054.9,550.06,110.24,10.679,3.5646,47.643
28.32,1012.7,81.031,3.5826,21.062,1055,550.1,109.91,10.756,3.7057,47.847
29.372,1012.8,78.661,3.5885,21.201,1055.7,550.18,110.27,10.782,3.8129,48.536
30.239,1012.7,71.733,3.6179,21.334,1056.3,550.26,110.35,10.693,3.6357,46.277
30.989,1012.4,68.531,4.1083,24.297,1073.5,550.35,122.1,11.65,2.5287,49.764
31.407,1012,67.957,3.7137,21.77,1059,550.12,111.76,10.911,3.4855,46.419
31.851,1011.7,64.181,3.6774,21.494,1057.2,549.6,110.41,10.737,3.0691,45.39
31.878,1011.4,61.512,3.6381,21.232,1056,549.46,109.4,10.677,3.1077,45.53
31.72,1011.3,58.234,3.652,21.314,1056.2,549.51,109.63,10.757,2.9675,46.395
31.474,1011.2,51.429,3.6438,21.418,1056.6,549.61,109.69,10.719,2.4287,48.266
30.76,1011.2,50.384,3.6088,21.484,1057.1,549.56,110.36,10.745,2.3422,50.66
29.239,1011.4,55.303,3.9507,23.63,1069.8,549.52,119.94,11.43,1.8463,52.989
27.509,1011.6,68.102,4.1478,25.371,1079.8,549.51,127.94,11.835,1.715,52.541
25.998,1011.8,77.901,4.0765,24.92,1077.8,549.71,126.97,11.765,1.9896,50.234
24.833,1011.6,81.963,4.0885,24.842,1077.3,550.22,126.99,11.841,2.0125,49.358
24.843,1011.4,91.024,3.8314,23.077,1066.9,550.13,119.46,11.351,2.9218,46.694
24.658,1011.2,91.05,3.4806,20.901,1054.4,550.27,110.97,10.673,4.1675,47.931
25.28,1010.9,93.743,3.4763,20.829,1053.3,549.97,109.7,10.68,4.4403,45.148
25.905,1010.6,93.931,3.5927,21.383,1056.4,549.9,111.82,10.802,3.7716,45.566
25.437,1010.7,94.315,3.526,21.093,1055.1,550.1,111.1,10.701,3.9439,45.95
24.391,1010.8,97.797,3.5297,20.948,1054.6,550.37,111.14,10.737,4.1199,46.694
24.091,1011.1,99.762,3.5567,20.838,1054,550.15,110.68,10.683,3.9149,45.712
24.5,1011.4,99.393,4.1005,24.515,1075.2,550.03,125.9,11.663,1.6361,46.583
25.964,1011.5,95.185,4.0131,23.996,1071.8,550.3,122.52,11.484,1.796,44.831
27.89,1011.4,85.82,4.6388,27.807,1089.2,547.98,135.67,12.414,1.1634,51.945
29.269,1011.5,80.616,5.0199,30.26,1100,546.12,144.29,13.108,1.4147,54.536
30.155,1011.5,76.31,4.9968,30.101,1099.8,546.35,144.14,13.06,1.4979,55.81
30.811,1011.5,71.959,4.5511,27.124,1088.1,548.98,133.81,12.318,1.902,53.373
31.232,1011.1,66.526,4.7621,28.426,1092.3,547.12,138.1,12.656,2.148,43.905
31.473,1010.8,61.715,4.9681,29.906,1100,546.88,145.28,13.058,2.1389,49.76
31.646,1010.6,55.998,5.1019,30.809,1099.9,544.42,146.86,13.263,1.7602,57.121
31.858,1010.4,53.193,5.0361,30.466,1100,545.47,146.23,13.102,1.1714,57.344
31.397,1010.5,58.619,4.9698,30.073,1099.8,546.67,145.27,13.088,0.60754,54.821
30.699,1010.3,62.937,4.8794,29.491,1096.5,546.68,142.38,12.97,1.1374,53.662
29.669,1010.2,68.655,4.3279,25.985,1083,550.06,129.31,12.022,1.9073,52.295
28.445,1010.4,71.628,3.7056,22.257,1061.7,549.93,114.8,11.072,3.2307,46.684
27.19,1010.6,80.071,3.6946,22.303,1062.2,549.94,115.99,11.085,2.9492,49.984
26.087,1010.8,87.91,4.133,24.975,1077.7,550.09,127.15,11.861,1.9417,46.376
25.662,1010.8,92.648,4.2102,25.332,1079.5,550.02,128.48,11.955,1.9242,47.638
25.259,1010.7,94.244,3.9177,23.63,1070.1,550.09,121.89,11.5,2.1721,45.098
24.514,1010.6,96.371,3.9251,23.463,1069.4,550.24,121.74,11.435,2.1834,46.615
24.256,1010.3,98.394,4.0316,23.964,1072.3,550.34,123.9,11.525,1.9857,46.285
23.855,1010.1,99.401,4.0355,23.681,1070.9,550.27,123.01,11.485,2.0888,46.965
23.57,1010.1,99.488,3.9759,23.405,1069.2,549.84,121.92,11.347,2.3795,46.997
23.314,1010.1,99.946,3.878,22.567,1063.9,549.74,118.11,11.072,3.0781,46.992
23.144,1010.5,99.889,3.5976,20.74,1053.2,549.78,110.54,10.623,4.574,47.653
23.185,1010.8,99.78,3.9983,23.322,1068.2,550.44,121.44,11.258,2.5246,47.466
24.372,1010.9,99.33,4.0074,23.747,1070.3,550.29,122.32,11.458,2.1702,45.428
26.297,1011.1,92.916,4.0214,23.919,1071.1,549.98,122.08,11.415,2.2045,45.076
28.155,1011.3,85.823,4.2067,24.998,1075,548.52,125.09,11.692,1.9592,47.235
